apps/erpnext/erpnext/accounts/doctype/cost_center/cost_center.py +22,Please enter parent cost center,الرجاء إدخال مركز تكلفة الأصل
apps/erpnext/erpnext/accounts/report/asset_depreciation_ledger/asset_depreciation_ledger.py +57,Depreciation Date,تاريخ الاستهلاك
apps/erpnext/erpnext/controllers/buying_controller.py +80,Tax Category can not be 'Valuation' or 'Valuation and Total' as all items are non-stock items,ضريبة الفئة لا يمكن أن يكون ' التقييم ' أو ' تقييم وتوتال ' وجميع العناصر هي العناصر غير الأسهم
DocType: Issue,Support Team,فريق الدعم
DocType: Appraisal,Total Score (Out of 5),مجموع نقاط (من 5)
DocType: Fee Structure,FS.,FS.
DocType: Batch,Batch,دفعة
apps/erpnext/erpnext/stock/doctype/item/item.js +21,Balance,توازن
DocType: Room,Seating Capacity,عدد المقاعد
DocType: Issue,ISS-,ISS-
DocType: Project,Total Expense Claim (via Expense Claims),مجموع المطالبة المصاريف (عبر مطالبات النفقات)
DocType: Stock Entry,As per Stock UOM,وفقا للأوراق UOM
DocType: Student Log,Achievement,إنجاز
apps/erpnext/erpnext/accounts/report/gross_profit/gross_profit.py +75,Sales Person,رجل المبيعات
DocType: Sales Invoice,Cold Calling,ووصف الباردة
apps/erpnext/erpnext/config/accounts.py +197,Budget and Cost Center,الميزانيه و مركز التكلفة
DocType: Maintenance Schedule Item,Half Yearly,نصف سنوي
apps/erpnext/erpnext/config/setup.py +83,Create rules to restrict transactions based on values.,إنشاء قواعد لتقييد المعاملات على أساس القيم.
apps/erpnext/erpnext/config/hr.py +253,Processing Payroll,تجهيز كشوف المرتبات
DocType: Opportunity Item,Basic Rate,قيم الأساسية
DocType: GL Entry,Credit Amount,مبلغ الائتمان
DocType: Cheque Print Template,Signatory Position,الوظيفة الموقعة
apps/erpnext/erpnext/accounts/print_format/payment_receipt_voucher/payment_receipt_voucher.html +4,Payment Receipt Note,إيصال دفع ملاحظة
apps/erpnext/erpnext/selling/doctype/customer/customer_dashboard.py +5,This is based on transactions against this Customer. See timeline below for details,ويستند هذا على المعاملات ضد هذا العميل. انظر الجدول الزمني أدناه للاطلاع على التفاصيل
apps/erpnext/erpnext/accounts/doctype/payment_reconciliation/payment_reconciliation.py +161,Row {0}: Allocated amount {1} must be less than or equals to Payment Entry amount {2},يجب أن يكون المبلغ المخصص {1} أقل من أو يساوي مقدار الدفع الدخول {2}: صف {0}
DocType: Tax Rule,Tax Rule,القاعدة الضريبية
DocType: Student,Nationality,جنسية
,Items To Be Requested,البنود يمكن طلبه
apps/erpnext/erpnext/accounts/page/pos/pos.js +941,Select or add new customer,تحديد أو إضافة عميل جديد
apps/erpnext/erpnext/accounts/doctype/account/chart_of_accounts/verified/standard_chart_of_accounts.py +9,Application of Funds (Assets),تطبيق الأموال (الأصول )
apps/erpnext/erpnext/hr/doctype/employee/employee_dashboard.py +5,This is based on the attendance of this Employee,ويستند هذا على حضور هذا الموظف
DocType: Sales Invoice,Frequency,تردد
apps/erpnext/erpnext/accounts/doctype/journal_entry/journal_entry.js +463,Debit Account,حساب الخصم
DocType: Attendance,Employee Name,اسم الموظف
DocType: Sales Invoice,Rounded Total (Company Currency),المشاركات تقريب (العملة الشركة)
apps/erpnext/erpnext/accounts/doctype/account/account.py +99,Cannot covert to Group because Account Type is selected.,لا يمكن سرية لمجموعة حيث يتم تحديد نوع الحساب.
DocType: Purchase Common,Purchase Common,شراء المشتركة
apps/erpnext/erpnext/selling/doctype/sales_order/sales_order.py +218,{0} {1} has been modified. Please refresh.,تم تعديل {0} {1}، يرجى تحديث الصفحة من المتصفح
apps/erpnext/erpnext/accounts/report/asset_depreciation_ledger/asset_depreciation_ledger.py +63,Purchase Amount,شراء المبلغ
apps/erpnext/erpnext/buying/doctype/request_for_quotation/request_for_quotation.py +210,Supplier Quotation {0} created,المورد الاقتباس {0} خلق
apps/erpnext/erpnext/accounts/report/financial_statements.py +90,End Year cannot be before Start Year,نهاية السنة لا يمكن أن يكون قبل بدء السنة
apps/erpnext/erpnext/setup/setup_wizard/install_fixtures.py +173,Employee Benefits,فوائد الموظف
apps/erpnext/erpnext/stock/doctype/delivery_note/delivery_note.py +234,Packed quantity must equal quantity for Item {0} in row {1},الكمية معبأة يجب أن يساوي كمية القطعة ل {0} في {1} الصف
DocType: Production Order,Manufactured Qty,الكمية المصنعة
DocType: Purchase Receipt Item,Accepted Quantity,كمية مقبولة
apps/erpnext/erpnext/hr/doctype/employee/employee.py +228,Please set a default Holiday List for Employee {0} or Company {1},يرجى تحديد قائمة العطل الافتراضية للموظف {0} أو شركة {1}
apps/erpnext/erpnext/accounts/party.py +25,{0}: {1} does not exists,{0} {1} غير موجود
apps/erpnext/erpnext/config/accounts.py +12,Bills raised to Customers.,رفعت فواتير للعملاء.
apps/erpnext/erpnext/projects/report/project_wise_stock_tracking/project_wise_stock_tracking.py +26,Project Id,معرف المشروع
apps/erpnext/erpnext/accounts/doctype/journal_entry/journal_entry.py +499,Row No {0}: Amount cannot be greater than Pending Amount against Expense Claim {1}. Pending Amount is {2},الصف لا {0}: مبلغ لا يمكن أن يكون أكبر من ريثما المبلغ من النفقات المطالبة {1}. في انتظار المبلغ {2}
DocType: Maintenance Schedule,Schedule,جدول
DocType: Quality Inspection Reading,Reading 3,قراءة 3
,Hub,محور
DocType: GL Entry,Voucher Type,نوع السند
apps/erpnext/erpnext/accounts/page/pos/pos.js +1007,Price List not found or disabled,قائمة الأسعار لم يتم العثور أو تعطيلها
DocType: Pricing Rule,Price,السعر
apps/erpnext/erpnext/hr/doctype/salary_slip/salary_slip.py +244,Employee relieved on {0} must be set as 'Left',يجب أن يتم تعيين الموظف مرتاح على {0} ك ' اليسار '
DocType: Item,"Selecting ""Yes"" will give a unique identity to each entity of this item which can be viewed in the Serial No master.",واختيار &quot;نعم&quot; يعطي هوية فريدة من نوعها لكل كيان في هذا البند والتي يمكن عرضها في المسلسل الرئيسية.
DocType: Guardian,Guardian,وصي
apps/erpnext/erpnext/hr/doctype/appraisal/appraisal.py +39,Appraisal {0} created for Employee {1} in the given date range,تقييم {0} لخلق موظف {1} في نطاق تاريخ معين
DocType: Employee,Education,تعليم
apps/erpnext/erpnext/accounts/doctype/account/account_tree.js +38,"Optional. Sets company's default currency, if not specified.",اختياري. يحدد العملة الافتراضية الشركة، إذا لم يكن محددا.
DocType: Address,Office,مكتب
apps/erpnext/erpnext/config/accounts.py +61,Accounting journal entries.,القيود المحاسبية
DocType: Delivery Note Item,Available Qty at From Warehouse,الكمية المتوفرة في المستودعات من
apps/erpnext/erpnext/hr/doctype/leave_application/leave_application.py +259,Please select Employee Record first.,يرجى تحديد سجل الموظف أولا.
DocType: POS Profile,Account for Change Amount,حساب لتغيير المبلغ
apps/erpnext/erpnext/accounts/doctype/journal_entry/journal_entry.py +190,Row {0}: Party / Account does not match with {1} / {2} in {3} {4},الصف {0}: حزب / حساب لا يتطابق مع {1} / {2} في {3} {4}
apps/erpnext/erpnext/stock/doctype/stock_reconciliation/stock_reconciliation.py +235,Please enter Expense Account,الرجاء إدخال حساب المصاريف
DocType: Account,Stock,المخزون
apps/erpnext/erpnext/accounts/doctype/payment_entry/payment_entry.js +963,"Row #{0}: Reference Document Type must be one of Purchase Order, Purchase Invoice or Journal Entry",الصف # {0}: يجب أن يكون مرجع نوع الوثيقة واحدة من طلب شراء، شراء فاتورة أو إدخال دفتر اليومية
DocType: Employee,Current Address,العنوان الحالي
DocType: Item,"If item is a variant of another item then description, image, pricing, taxes etc will be set from the template unless explicitly specified",إذا كان البند هو البديل من بند آخر ثم وصف، صورة، والتسعير، والضرائب سيتم تعيين غيرها من القالب، ما لم يذكر صراحة
DocType: Serial No,Purchase / Manufacture Details,تفاصيل شراء / تصنيع
DocType: Assessment,Assessment Group,المجموعة التقييم
apps/erpnext/erpnext/config/stock.py +309,Batch Inventory,دفعة الجرد
DocType: Employee,Contract End Date,تاريخ نهاية العقد
DocType: Sales Order,Track this Sales Order against any Project,تتبع هذا الأمر ضد أي مشروع المبيعات
DocType: Sales Invoice Item,Discount and Margin,الخصم والهامش
DocType: Production Planning Tool,Pull sales orders (pending to deliver) based on the above criteria,سحب أوامر البيع (في انتظار لتسليم) بناء على المعايير المذكورة أعلاه
DocType: Attendance,Half Day,نصف يوم
DocType: Asset Movement,Transaction Date,تاريخ المعاملة
apps/erpnext/erpnext/accounts/report/purchase_register/purchase_register.py +104,Total Tax,مجموع الضرائب
apps/erpnext/erpnext/stock/doctype/stock_entry/stock_entry.py +174,For Quantity (Manufactured Qty) is mandatory,لالكمية (الكمية المصنعة) إلزامي
DocType: Purchase Invoice,Net Total (Company Currency),المجموع الصافي (عملة الشركة)
apps/erpnext/erpnext/accounts/doctype/journal_entry/journal_entry.py +78,Row {0}: Party Type and Party is only applicable against Receivable / Payable account,الصف {0}: نوع الحزب والحزب لا ينطبق إلا على المقبوضات / حسابات المدفوعات
DocType: Notification Control,Purchase Receipt Message,رسالة إيصال شراء
DocType: Production Order,Actual Start Date,تاريخ البدء الفعلي
DocType: Sales Order,% of materials delivered against this Sales Order,٪ من المواد الموردة أوصلت مقابل أمر المبيعات
apps/erpnext/erpnext/config/stock.py +12,Record item movement.,تسجيل حركة البند.
DocType: Hub Settings,Hub Settings,إعدادات المحور
DocType: Project,Gross Margin %,هامش إجمالي٪
apps/erpnext/erpnext/accounts/party.py +253,Accounting entries have already been made in currency {0} for company {1}. Please select a receivable or payable account with currency {0}.,تم إجراء القيود المحاسبية بالعملة {0} مسبقاً لشركة {1}. يرجى تحديد حساب يمكن استلامه أو دفعه بالعملة {0}.
DocType: Asset,Is Existing Asset,والقائمة الأصول
,Monthly Salary Register,سجل الراتب الشهري
DocType: Warranty Claim,If different than customer address,إذا كان مختلفا عن عنوان العميل
DocType: BOM Operation,BOM Operation,BOM عملية
DocType: Purchase Taxes and Charges,On Previous Row Amount,على المبلغ الصف السابق
apps/erpnext/erpnext/accounts/doctype/asset/asset.js +226,Transfer Asset,نقل الأصول
DocType: POS Profile,POS Profile,POS الملف الشخصي
apps/erpnext/erpnext/config/schools.py +33,Admission,القبول
apps/erpnext/erpnext/config/accounts.py +221,"Seasonality for setting budgets, targets etc.",موسمية لوضع الميزانيات والأهداف الخ
apps/erpnext/erpnext/stock/get_item_details.py +129,"Item {0} is a template, please select one of its variants",{0} البند هو قالب، يرجى اختيار واحد من مشتقاته
